neck_x	neck_y	neck_z	hip_l_x	hip_l_y	hip_l_z	knee_l_x	knee_l_y	knee_l_z	ankle_l_x	ankle_l_y	ankle_l_z	heel_l_x	heel_l_y	heel_l_z	toe2_l_x	toe2_l_y	toe2_l_z	hip_r_x	hip_r_y	hip_r_z	knee_r_x	knee_r_y	knee_r_z	ankle_r_x	ankle_r_y	ankle_r_z	heel_r_x	heel_r_y	heel_r_z	toe2_r_x	toe2_r_y	toe2_r_z
-0.0068	1.4267889999999999	0.03412	-0.15491300000000002	0.9683870000000001	0.023042	-0.165847	0.467923	0.004336	-0.10648800000000001	0.217917	0.309393	-0.033264999999999996	0.251734	0.360676	-0.081827	0.064499	0.27384000000000003	0.113799	0.9753799999999999	0.006363000000000001	0.11135	0.4702	0.0032920000000000002	0.077833	0.050251	0.059522000000000005	0.022448	0.021735	0.11551900000000001	0.062831	0.025078	-0.109929
-0.006840000000000001	1.428439	0.035668	-0.153922	0.9705159999999999	0.024253	-0.166681	0.472314	-0.005299	-0.10654300000000001	0.21541300000000002	0.294138	-0.032926	0.246813	0.346588	-0.082534	0.06364700000000001	0.251675	0.11456300000000001	0.976817	0.008506999999999999	0.11202100000000001	0.470088	0.013384	0.07785700000000001	0.050313	0.071848	0.0224	0.021779	0.127859	0.062824	0.025092	-0.097477
-0.006878	1.429906	0.037177999999999996	-0.153016	0.972447	0.025419	-0.167467	0.47652	-0.014329	-0.106799	0.211943	0.278936	-0.03274	0.24076199999999998	0.332398	-0.083678	0.062109000000000004	0.22964400000000001	0.11529400000000001	0.9778819999999999	0.010564	0.112602	0.470009	0.023372999999999998	0.077807	0.050385	0.083687	0.022252	0.021781000000000002	0.139639	0.062794	0.025103999999999998	-0.085546
-0.006906999999999999	1.431255	0.038733	-0.152178	0.974291	0.026625	-0.168233	0.480764	-0.023303	-0.107252	0.20741700000000002	0.262815	-0.032714	0.23325500000000002	0.317235	-0.085347	0.059993	0.20633400000000002	0.11600799999999999	0.978634	0.012695999999999999	0.11314300000000001	0.469954	0.033891000000000004	0.077667	0.050485	0.095807	0.022028	0.021758	0.151659	0.06274099999999999	0.025103	-0.07337300000000001
-0.006919	1.43244	0.040308	-0.151447	0.9760129999999999	0.027861	-0.168925	0.484942	-0.032057	-0.107919	0.201923	0.245858	-0.032876	0.224369	0.30119	-0.087609	0.057449	0.181924	0.116673	0.979067	0.014915000000000001	0.11365399999999999	0.46991099999999997	0.04483	0.077428	0.050616	0.1081	0.021769	0.021731	0.16388599999999998	0.062662	0.025077000000000002	-0.061030999999999995
-0.006904	1.433392	0.041816000000000006	-0.150861	0.9775159999999999	0.029060000000000002	-0.169467	0.48881199999999997	-0.040133999999999996	-0.10878399999999999	0.195798	0.22878800000000002	-0.033234	0.21461999999999998	0.284928	-0.09039	0.054730999999999995	0.15750899999999998	0.11726500000000001	0.9792219999999999	0.01707	0.11413399999999999	0.46987799999999996	0.05564500000000001	0.07711599999999999	0.050767	0.12003499999999999	0.021521000000000002	0.02172	0.175846	0.06258	0.025037	-0.049036
-0.006873000000000001	1.434146	0.043302	-0.150382	0.9788469999999999	0.030248	-0.16985	0.492508	-0.047853	-0.10990899999999999	0.188851	0.210812	-0.033823	0.20366700000000001	0.267619	-0.093801	0.051848000000000005	0.131961	0.11780999999999998	0.9791559999999999	0.019254	0.114603	0.46985	0.066729	0.07675	0.050939	0.132186	0.021287999999999998	0.021716	0.18809800000000002	0.062511	0.024986	-0.036815
-0.006861	1.4346709999999998	0.044717	-0.149996	0.9799379999999999	0.031359	-0.170035	0.495904	-0.05499299999999999	-0.111301	0.181306	0.192323	-0.034668	0.191829	0.249554	-0.097731	0.048979	0.10586	0.11829	0.9788899999999999	0.021485	0.115023	0.469815	0.077699	0.07636799999999999	0.051116	0.144285	0.02107	0.021703999999999998	0.200324	0.062464	0.024925	-0.024628
-0.006895999999999999	1.434972	0.04607	-0.14966	0.9807629999999999	0.032408	-0.170017	0.499025	-0.061628999999999996	-0.113007	0.17311300000000002	0.172984	-0.035815	0.179018	0.23035500000000003	-0.10217799999999999	0.046195	0.078793	0.118716	0.9784430000000001	0.023816999999999998	0.115374	0.469753	0.08862	0.07599299999999999	0.051289999999999995	0.15654200000000001	0.020863	0.021686	0.212707	0.062446	0.024862000000000002	-0.012273000000000001
-0.006971	1.435036	0.047316000000000004	-0.149373	0.9812700000000001	0.033354	-0.169809	0.501768	-0.06757300000000001	-0.114977	0.164554	0.15324100000000002	-0.037243	0.165672	0.21045	-0.106959	0.043679	0.051476999999999995	0.11908099999999999	0.97785	0.026164999999999997	0.11563599999999999	0.469658	0.099162	0.075656	0.051463	0.168656	0.020674	0.021666	0.224917	0.062457000000000006	0.024798	-8.1e-05
-0.007070999999999999	1.434865	0.048424	-0.149152	0.9814579999999999	0.034128	-0.169431	0.504074	-0.072739	-0.117129	0.155921	0.133547	-0.038918	0.15226900000000002	0.19030899999999998	-0.111883	0.041588	0.024641	0.11938499999999999	0.977141	0.028441	0.11578900000000002	0.469537	0.109109	0.07535499999999999	0.051637	0.180339	0.020498	0.021641	0.23664899999999997	0.062487	0.024721	0.01165
-0.007199	1.434428	0.049463	-0.14896700000000002	0.9813219999999999	0.034811	-0.16887	0.506073	-0.07749099999999999	-0.119628	0.14668399999999998	0.112448	-0.041011	0.13801300000000002	0.168455	-0.11721500000000001	0.039859	-0.003571	0.119626	0.9762649999999999	0.030751	0.115824	0.469393	0.119229	0.075032	0.051814	0.192406	0.020315	0.021618000000000002	0.248754	0.062534	0.024616	0.023763999999999997
-0.007363	1.433727	0.050385	-0.1488	0.9808399999999999	0.035461	-0.168185	0.507587	-0.081615	-0.122401	0.13731	0.090657	-0.043519999999999996	0.123607	0.14564000000000002	-0.122646	0.038606	-0.032070999999999995	0.11979000000000001	0.9752360000000001	0.032966	0.11574300000000001	0.469237	0.12921300000000002	0.074677	0.051988	0.20441900000000002	0.020130000000000002	0.021609	0.260818	0.062579	0.024477000000000002	0.035826
-0.007587999999999999	1.43278	0.051200999999999997	-0.14865599999999998	0.980017	0.036134	-0.167432	0.5085430000000001	-0.085131	-0.12546400000000002	0.127916	0.068017	-0.046482	0.109206	0.121744	-0.12805899999999998	0.037867000000000005	-0.060965	0.11992	0.974024	0.035121	0.115575	0.469071	0.139156	0.074294	0.052166	0.216471	0.01994	0.021618000000000002	0.272926	0.06261599999999999	0.024311000000000003	0.047908
-0.007911	1.431577	0.05193300000000001	-0.148582	0.9788450000000001	0.03684	-0.166624	0.508888	-0.088072	-0.128921	0.11845399999999999	0.043894	-0.049995	0.09471900000000001	0.09613	-0.133405	0.037736	-0.090962	0.12001500000000001	0.972577	0.037246	0.11533800000000001	0.46889	0.149308	0.073883	0.052364999999999995	0.228881	0.019732	0.021647	0.28538800000000003	0.062658	0.024123	0.060303999999999996
-0.008291	1.430289	0.0525	-0.148625	0.9775209999999999	0.037462	-0.165832	0.5086	-0.090074	-0.132354	0.11016300000000001	0.021099	-0.053637	0.082015	0.071857	-0.137942	0.03829	-0.11856900000000001	0.120029	0.971086	0.039060000000000004	0.115093	0.468725	0.15851400000000002	0.07350599999999999	0.052574	0.240249	0.019532	0.021694	0.296784	0.062704	0.023932	0.071619
-0.008767	1.428739	0.052984	-0.148808	0.975908	0.038069	-0.164918	0.507637	-0.091392	-0.136227	0.10198600000000001	-0.003679	-0.057915999999999995	0.06938899999999999	0.045435	-0.142271	0.039743	-0.147837	0.119941	0.9693450000000001	0.040825	0.11483099999999999	0.46857	0.16815	0.073115	0.052828999999999994	0.25230199999999997	0.019313	0.021769	0.308854	0.06276	0.023691999999999998	0.083612
-0.009304999999999999	1.427055	0.053348	-0.149115	0.9741850000000001	0.038610000000000005	-0.164007	0.506051	-0.091896	-0.14014400000000002	0.094804	-0.028287	-0.062407000000000004	0.058096	0.019134	-0.14595	0.042149	-0.176215	0.11972000000000001	0.96745	0.042367	0.114569	0.468455	0.17737	0.072755	0.053112	0.264075	0.019108	0.021879	0.320655	0.062816	0.02342	0.095332
-0.009926	1.425233	0.053614999999999996	-0.149531	0.9724010000000001	0.039079	-0.163151	0.5038739999999999	-0.091684	-0.144001	0.088657	-0.052791	-0.066996	0.048145	-0.007114	-0.14899300000000001	0.045583	-0.20380299999999998	0.11933800000000001	0.965334	0.043691	0.11428599999999998	0.468384	0.186211	0.07242799999999999	0.053426999999999995	0.275729	0.018927	0.022032	0.332356	0.06287000000000001	0.023122999999999998	0.106954
-0.010672	1.423203	0.053787	-0.150058	0.970519	0.039458999999999994	-0.162368	0.501031	-0.090826	-0.147827	0.08343500000000001	-0.07796	-0.07169	0.039302	-0.034163	-0.15147	0.050269	-0.23153	0.118826	0.962957	0.0449	0.11394100000000001	0.468339	0.19498	0.072121	0.053791	0.28778899999999996	0.018768	0.022236000000000002	0.344505	0.062928	0.022794	0.11904400000000001
-0.011481	1.421143	0.053844	-0.150621	0.968707	0.039697	-0.161774	0.497834	-0.089563	-0.15118299999999998	0.079627	-0.10134299999999999	-0.075924	0.032373	-0.059424	-0.153141	0.05575	-0.256849	0.11829400000000001	0.960619	0.045946	0.11354700000000001	0.468296	0.202896	0.071863	0.05418200000000001	0.299275	0.018645	0.022488	0.35613	0.06299600000000001	0.022475	0.13061099999999998
-0.012424	1.418881	0.053813	-0.151238	0.9668040000000001	0.039804	-0.161334	0.49411499999999997	-0.08797999999999999	-0.15423	0.076929	-0.124548	-0.07990900000000001	0.026788	-0.084603	-0.154083	0.062324	-0.28159	0.11767000000000001	0.95819	0.046895	0.113073	0.468203	0.210573	0.071637	0.054641999999999996	0.311185	0.01855	0.022827	0.368239	0.063082	0.022141	0.142651
-0.01345	1.416556	0.053715	-0.151854	0.964907	0.039764999999999995	-0.16106199999999998	0.49021499999999996	-0.086293	-0.156671	0.075478	-0.145755	-0.08325	0.022835	-0.10766099999999999	-0.154146	0.06934	-0.30380100000000004	0.11698099999999999	0.955859	0.047687	0.11256400000000001	0.468016	0.217462	0.071461	0.055152	0.3228	0.018478	0.023231	0.380078	0.063159	0.021791	0.154435
-0.014563	1.414174	0.053548	-0.15247	0.96296	0.039587	-0.160965	0.486263	-0.084505	-0.158473	0.07502	-0.16489600000000001	-0.085939	0.020181	-0.12847	-0.153292	0.076514	-0.323436	0.11626600000000001	0.9536020000000001	0.048362999999999996	0.11203199999999999	0.467692	0.22361799999999998	0.07133300000000001	0.055718	0.334298	0.018404	0.023704	0.391811	0.063222	0.021418	0.16613499999999998
-0.016225999999999997	1.410875	0.053216999999999993	-0.153346	0.960118	0.039113	-0.161136	0.48101700000000003	-0.08189500000000001	-0.159887	0.07541	-0.18746300000000002	-0.088577	0.017938	-0.15287	-0.150624	0.08597300000000001	-0.346	0.11527799999999999	0.9505879999999999	0.049129	0.11128299999999999	0.46696899999999997	0.23088699999999998	0.071235	0.056584	0.34998	0.018276	0.024534999999999998	0.407862	0.063311	0.020899	0.18219200000000002
-0.016922	1.40959	0.053059	-0.15371300000000002	0.9589469999999999	0.038847	-0.1613	0.479083	-0.080864	-0.160081	0.07574199999999999	-0.194866	-0.089237	0.017362	-0.16078299999999998	-0.149066	0.089339	-0.35321199999999997	0.11489300000000001	0.949434	0.049374	0.11097699999999999	0.466578	0.2333	0.071229	0.056964999999999995	0.356064	0.018226	0.024965	0.41411499999999996	0.06335	0.020699000000000002	0.188473
-0.018244	1.4073360000000001	0.052744000000000006	-0.154448	0.95683	0.038263	-0.161698	0.47587700000000005	-0.07923200000000001	-0.1599	0.07614800000000001	-0.20551999999999998	-0.089885	0.016371	-0.171901	-0.145465	0.09426699999999999	-0.363325	0.114202	0.947391	0.0497	0.110358	0.465689	0.236879	0.07129400000000001	0.057776999999999995	0.366847	0.018191	0.026036	0.425267	0.06343	0.02035	0.199738
-0.019722	1.405053	0.052364	-0.15534	0.954674	0.037538	-0.162159	0.47285299999999997	-0.077962	-0.15908599999999998	0.076049	-0.213402	-0.089978	0.015116999999999998	-0.17965899999999999	-0.140763	0.097709	-0.37043899999999996	0.11346700000000001	0.9452659999999999	0.049862000000000004	0.109602	0.46453599999999995	0.239731	0.07147300000000001	0.058848000000000004	0.378052	0.018254	0.027602999999999996	0.43696199999999996	0.063512	0.020002000000000002	0.21162899999999998
-0.021286000000000003	1.40287	0.051935	-0.156368	0.9526879999999999	0.036708	-0.162528	0.47019700000000003	-0.07723300000000001	-0.157727	0.075245	-0.21811	-0.089627	0.013563999999999998	-0.183551	-0.135354	0.099089	-0.374236	0.112706	0.9431620000000001	0.04981	0.10870999999999999	0.4632	0.241745	0.071757	0.060198	0.389173	0.018430000000000002	0.029668	0.44868500000000006	0.063584	0.019677	0.223638
-0.023	1.400742	0.051452	-0.15759	0.950909	0.035732	-0.162677	0.46788500000000005	-0.07706	-0.15583699999999998	0.073742	-0.21959499999999998	-0.08896799999999999	0.011959000000000001	-0.183225	-0.129215	0.09788	-0.37472300000000003	0.111871	0.9410209999999999	0.049474000000000004	0.10762100000000001	0.46165500000000004	0.242966	0.072153	0.061961	0.400582	0.018729	0.032408	0.460822	0.06364199999999999	0.019365	0.236213
-0.024609	1.398988	0.050988	-0.158815	0.949606	0.034746	-0.16253499999999999	0.46620500000000004	-0.07737899999999999	-0.153851	0.071937	-0.217926	-0.088238	0.010836	-0.179102	-0.12343900000000001	0.094154	-0.372246	0.11106700000000001	0.939168	0.048863	0.106499	0.46016599999999996	0.243323	0.072577	0.063921	0.410603	0.019075	0.035457999999999996	0.471559	0.063652	0.019104	0.2475
-0.026338	1.397354	0.050477	-0.160211	0.948534	0.033596	-0.162091	0.46478500000000006	-0.078092	-0.151661	0.069643	-0.213506	-0.087421	0.010137	-0.171745	-0.117416	0.087884	-0.367219	0.110123	0.9373309999999999	0.047862	0.105197	0.458564	0.24300100000000002	0.07305700000000001	0.06639500000000001	0.420678	0.019478	0.039279	0.482426	0.06359400000000001	0.018857	0.259154
-0.028173	1.3959	0.04993	-0.161771	0.947665	0.03227	-0.161364	0.463552	-0.079123	-0.14945899999999998	0.066997	-0.20716199999999999	-0.086628	0.010029000000000001	-0.162245	-0.111536	0.079858	-0.360451	0.108965	0.935535	0.046405	0.10373299999999999	0.456901	0.241997	0.07356599999999999	0.069444	0.430625	0.019926	0.043934	0.49322	0.063441	0.018636	0.27105300000000004
-0.02998	1.39476	0.049388999999999995	-0.163403	0.9469879999999999	0.030858999999999998	-0.16051500000000002	0.46256	-0.080316	-0.147594	0.064496	-0.20043699999999998	-0.08602	0.010555	-0.152361	-0.106603	0.071412	-0.35334499999999996	0.107617	0.933896	0.044576	0.102212	0.45532	0.24042800000000003	0.074063	0.072883	0.439737	0.020394	0.049132	0.503159	0.063189	0.018453999999999998	0.28238800000000003
-0.031896	1.393883	0.048803	-0.165257	0.946425	0.029258999999999997	-0.159676	0.461844	-0.08167999999999999	-0.14612	0.062229	-0.19332	-0.085616	0.011635	-0.141979	-0.10272	0.062408000000000005	-0.34584699999999996	0.105931	0.9322959999999999	0.042261	0.100529	0.45372700000000005	0.23818699999999998	0.07458200000000001	0.07699600000000001	0.448667	0.020911000000000003	0.05531799999999999	0.5129319999999999	0.062831	0.018292	0.294025
-0.033818	1.393343	0.048216	-0.167222	0.9460379999999999	0.027583	-0.159133	0.46164399999999994	-0.083128	-0.145241	0.060466	-0.18622	-0.08546000000000001	0.01299	-0.131929	-0.100464	0.053958000000000006	-0.338484	0.10401600000000001	0.9308620000000001	0.039646	0.098804	0.45223800000000003	0.235373	0.075087	0.081554	0.45680299999999996	0.02143	0.062171000000000004	0.5218510000000001	0.062444000000000006	0.018169	0.305259
-0.035782999999999995	1.393117	0.047636000000000005	-0.169297	0.945891	0.025843	-0.159064	0.462134	-0.084797	-0.14486500000000002	0.059197	-0.17882699999999999	-0.085512	0.014383000000000002	-0.121974	-0.099601	0.046486	-0.330971	0.10190700000000001	0.929602	0.036768	0.09701	0.450823	0.231888	0.075583	0.086644	0.46424799999999994	0.021941	0.069849	0.529993	0.062108000000000003	0.018106999999999998	0.316301
-0.037833	1.3932209999999998	0.047051	-0.171478	0.9461129999999999	0.024062	-0.15959	0.463413	-0.086892	-0.144776	0.058391	-0.170736	-0.08569600000000001	0.015639	-0.111686	-0.09954	0.040305	-0.32289	0.099588	0.928524	0.033656	0.095083	0.44942600000000005	0.227483	0.07606	0.092449	0.47106400000000004	0.02241	0.07865	0.537375	0.061894000000000005	0.018149000000000002	0.327377
-0.039955000000000004	1.393693	0.046468	-0.173703	0.9468700000000001	0.022358000000000003	-0.16073099999999998	0.46534899999999996	-0.089494	-0.144757	0.058004999999999994	-0.161771	-0.085909	0.016616	-0.100977	-0.099844	0.035783999999999996	-0.314048	0.097108	0.927686	0.030454000000000002	0.093053	0.448009	0.221939	0.07642	0.09898799999999999	0.47697	0.022728	0.08860599999999999	0.5436529999999999	0.061837	0.018337	0.33825500000000003
-0.042088	1.394511	0.045919999999999996	-0.175897	0.948274	0.020883000000000002	-0.16231800000000002	0.46759300000000004	-0.09244	-0.144752	0.057908	-0.15199300000000002	-0.086112	0.017294999999999998	-0.090015	-0.100372	0.032899	-0.30448400000000003	0.094577	0.927148	0.027361	0.09109099999999999	0.446524	0.21513800000000002	0.076494	0.10611199999999998	0.481567	0.022706999999999998	0.099502	0.548374	0.061936	0.018655	0.348532
-0.044137	1.3955799999999998	0.045448	-0.17797000000000002	0.950283	0.019714	-0.16405799999999998	0.46975900000000004	-0.095309	-0.144826	0.057914999999999994	-0.141849	-0.086342	0.017733000000000002	-0.07914600000000001	-0.10101	0.031229000000000003	-0.294554	0.092123	0.9269350000000001	0.024596	0.089463	0.44492299999999996	0.207183	0.076116	0.11351300000000002	0.48457	0.02214	0.110881	0.551183	0.062147	0.019015999999999998	0.357825
-0.046186000000000005	1.396885	0.045047000000000004	-0.17999300000000001	0.9528620000000001	0.018736000000000003	-0.165857	0.471686	-0.097738	-0.145043	0.057874	-0.131026	-0.08665199999999999	0.018008	-0.06779600000000001	-0.101715	0.030213	-0.28381300000000004	0.089652	0.927039	0.022112	0.08827	0.443033	0.197625	0.075115	0.121494	0.48603100000000005	0.020814	0.12319000000000001	0.552037	0.06234	0.019319	0.366516
-0.048951999999999996	1.398958	0.044648	-0.182596	0.956959	0.017546	-0.16830499999999998	0.473559	-0.099327	-0.14560499999999998	0.057659	-0.115229	-0.087211	0.018177000000000002	-0.05148099999999999	-0.10269400000000001	0.029368000000000002	-0.267893	0.086286	0.927666	0.019286	0.087439	0.43988999999999995	0.18215499999999998	0.07269400000000001	0.13329100000000002	0.48539799999999994	0.017777	0.141346	0.549892	0.062222	0.019545	0.377219
-0.049964999999999996	1.399814	0.044558999999999994	-0.18349400000000002	0.958599	0.01711	-0.169216	0.47393900000000005	-0.0991	-0.145885	0.05753200000000001	-0.109001	-0.087453	0.018187000000000002	-0.045107999999999995	-0.103033	0.029148	-0.26156399999999996	0.085047	0.9280430000000001	0.018438999999999997	0.087355	0.43852399999999997	0.17566400000000001	0.07149	0.137993	0.484246	0.016308	0.148568	0.5479609999999999	0.06197999999999999	0.019587	0.380799
-0.05175	1.401477	0.044511	-0.18497	0.9615600000000001	0.016242	-0.17088399999999998	0.47403900000000004	-0.096832	-0.14643	0.057257	-0.097247	-0.087892	0.018165	-0.033115	-0.103565	0.028774	-0.24960300000000002	0.082939	0.928874	0.017311	0.087339	0.435824	0.163075	0.069075	0.14695999999999998	0.480563	0.013372	0.162373	0.542488	0.061237	0.019731	0.386625
-0.053452	1.40327	0.044605	-0.186255	0.9644010000000001	0.015263999999999998	-0.172584	0.47353599999999996	-0.092262	-0.146994	0.056951999999999996	-0.08505399999999999	-0.088296	0.01813	-0.020714	-0.103997	0.028401	-0.237204	0.081046	0.929825	0.016669999999999997	0.087339	0.433042	0.149804	0.066544	0.15634	0.474991	0.010264	0.176836	0.534572	0.060292	0.019994	0.391751
-0.055061	1.4051879999999999	0.044848	-0.187373	0.9670569999999999	0.014197999999999999	-0.17432899999999998	0.47270100000000004	-0.085614	-0.147519	0.056646	-0.072533	-0.088644	0.018112	-0.008003	-0.104344	0.028024	-0.22448200000000001	0.079312	0.930859	0.016419	0.087278	0.430476	0.136107	0.064045	0.165971	0.46761099999999994	0.007106	0.19159600000000002	0.524224	0.059326	0.020291999999999998	0.396352
-0.05649	1.407133	0.045226999999999996	-0.188323	0.9694	0.013165999999999999	-0.175974	0.47185299999999997	-0.077546	-0.147958	0.056391	-0.060251	-0.088915	0.018113999999999998	0.004415	-0.104598	0.027668	-0.21204699999999999	0.077804	0.931926	0.016521	0.08721799999999999	0.428543	0.12269100000000001	0.061725	0.175152	0.458768	0.004106	0.205525	0.511938	0.058544000000000006	0.020638	0.400258
-0.057738	1.409093	0.045721	-0.189184	0.9714729999999999	0.012287000000000001	-0.17744200000000002	0.47121199999999996	-0.068535	-0.148332	0.056230999999999996	-0.048073000000000005	-0.08910599999999999	0.018126	0.016622	-0.104779	0.027338	-0.19981600000000002	0.076545	0.93305	0.016958	0.087251	0.427496	0.109523	0.059522000000000005	0.183582	0.448587	0.001286	0.218178	0.49803000000000003	0.057851	0.021559000000000002	0.40312800000000004
-0.058830999999999994	1.411089	0.046322	-0.190048	0.973361	0.011682	-0.178756	0.47088100000000005	-0.058897000000000005	-0.148644	0.056165999999999994	-0.035699	-0.089211	0.018162	0.028938	-0.10491099999999999	0.027037000000000002	-0.18748599999999999	0.0755	0.934306	0.017703999999999998	0.087434	0.42753500000000005	0.096356	0.05733099999999999	0.191235	0.43715600000000004	-0.001377	0.229373	0.482968	0.056777	0.023801	0.403866
-0.059702	1.412959	0.04696	-0.190895	0.974994	0.01149	-0.179877	0.47085299999999997	-0.049805	-0.14887	0.056165	-0.024045	-0.08920700000000001	0.018238	0.040508999999999996	-0.10500999999999999	0.026786	-0.175919	0.074679	0.9356530000000001	0.018642	0.087771	0.428651	0.08416599999999999	0.055265999999999996	0.197602	0.425717	-0.003665	0.23816500000000002	0.468814	0.05511900000000001	0.027239999999999997	0.40127199999999996
-0.060453	1.414868	0.047682	-0.191826	0.976599	0.011736	-0.18095799999999998	0.47101800000000005	-0.040695999999999996	-0.149035	0.056197000000000004	-0.012041	-0.08912	0.018372	0.052462	-0.10510499999999999	0.026543999999999998	-0.16397	0.073924	0.937264	0.0198	0.088295	0.43081099999999994	0.07180299999999999	0.05311799999999999	0.20335	0.413471	-0.005792	0.24538200000000002	0.45491000000000004	0.052801999999999995	0.031681	0.394377
-0.061066999999999996	1.416749	0.048458999999999995	-0.19281700000000002	0.9781799999999999	0.012424	-0.18198	0.471258	-0.031916	-0.149144	0.056253	-8.8e-05	-0.08904400000000001	0.018539	0.064425	-0.105201	0.026306	-0.151997	0.073157	0.939124	0.021079	0.08896699999999999	0.433831	0.059721	0.051016000000000006	0.20823699999999998	0.400944	-0.0077269999999999995	0.250741	0.44191899999999995	0.050144	0.0364	0.383233
-0.06155599999999999	1.418615	0.049286	-0.19387200000000002	0.9797950000000001	0.013502000000000002	-0.18295699999999998	0.471491	-0.023227	-0.149242	0.056337	0.011977	-0.089042	0.018715	0.076511	-0.105301	0.026091000000000003	-0.139881	0.072306	0.9412440000000001	0.022456999999999998	0.089709	0.437592	0.047856	0.049003	0.212223	0.388045	-0.009573	0.254359	0.42945900000000004	0.047391	0.040877	0.36837800000000004
-0.061947	1.420507	0.050173	-0.19501	0.9815020000000001	0.01491	-0.183927	0.471679	-0.014247999999999999	-0.14935299999999999	0.05644299999999999	0.024442	-0.089094	0.018895	0.08899	-0.105396	0.025913	-0.127352	0.07137	0.9436469999999999	0.023987	0.09043999999999999	0.442061	0.035983	0.047072	0.215256	0.374411	-0.011456000000000001	0.256331	0.41681999999999997	0.044742000000000004	0.044775	0.35023899999999997
-0.06224400000000001	1.422265	0.051052	-0.196127	0.98316	0.016419	-0.184845	0.47179099999999996	-0.005599	-0.149446	0.056546000000000006	0.036248	-0.089141	0.019056	0.100833	-0.105468	0.025800999999999998	-0.115477	0.070414	0.9460860000000001	0.025509	0.091055	0.44670699999999997	0.025058	0.045377999999999995	0.217047	0.361083	-0.013271000000000002	0.256646	0.40465300000000004	0.042625	0.04759	0.33122199999999996
-0.06251699999999999	1.424069	0.052020000000000004	-0.197338	0.984914	0.018132	-0.185829	0.471841	0.003782	-0.14952000000000001	0.056652	0.048663	-0.08916900000000001	0.019204	0.113319	-0.105526	0.025727999999999997	-0.102975	0.069289	0.9487610000000001	0.027121	0.091624	0.45191000000000003	0.013836000000000001	0.043716000000000005	0.217714	0.346484	-0.01522	0.255427	0.391351	0.040951	0.049574	0.309863
-0.062764	1.425785	0.053	-0.198562	0.986591	0.019928	-0.186807	0.47185200000000005	0.013364	-0.149586	0.056753	0.06084	-0.089186	0.019334999999999998	0.125551	-0.105575	0.025674000000000002	-0.090699	0.068067	0.951425	0.028709	0.092141	0.45722799999999997	0.003035	0.042201	0.21713200000000002	0.331492	-0.01714	0.25274800000000003	0.377652	0.039924	0.050598000000000004	0.28783200000000003
-0.063002	1.427443	0.05400599999999999	-0.199818	0.988165	0.021848	-0.18779200000000001	0.471876	0.023402000000000003	-0.14966500000000002	0.056844000000000006	0.07306900000000001	-0.08921799999999999	0.019468	0.1378	-0.10561	0.025648	-0.07839600000000001	0.06675	0.954089	0.030329000000000002	0.09264800000000001	0.462683	-0.007639	0.040833	0.215325	0.315703	-0.019015	0.248581	0.363164	0.039532	0.0508	0.264708
-0.06324600000000001	1.4290459999999998	0.055041999999999994	-0.201096	0.989584	0.023911	-0.18879200000000002	0.471963	0.034039	-0.14975	0.056920000000000005	0.085525	-0.089283	0.019607	0.150265	-0.10563800000000001	0.025651	-0.06590399999999999	0.065349	0.9567379999999999	0.031996	0.09313300000000001	0.468247	-0.018312000000000002	0.039652	0.21225100000000002	0.298833	-0.020794	0.24280900000000002	0.34760100000000005	0.039795	0.050269	0.24011500000000002
-0.06349500000000001	1.430423	0.056014	-0.202289	0.990675	0.025876999999999997	-0.189709	0.472117	0.044226	-0.149802	0.056991999999999994	0.097044	-0.089327	0.019721000000000002	0.16178399999999998	-0.105663	0.025662	-0.054367	0.06404	0.9590770000000001	0.033529	0.09352200000000001	0.473304	-0.027935	0.038793	0.208306	0.282495	-0.02226	0.236094	0.332426	0.040624	0.04922	0.21640500000000001
-0.063783	1.431691	0.057021	-0.203524	0.991527	0.027925	-0.190636	0.47233	0.054915	-0.149804	0.057085000000000004	0.108823	-0.089314	0.019801	0.173548	-0.105673	0.025664999999999997	-0.0426	0.062747	0.9612959999999999	0.035066	0.0938	0.478304	-0.037382	0.038176999999999996	0.203193	0.26506599999999997	-0.023515	0.22789099999999998	0.316094	0.042036000000000004	0.047685000000000005	0.191246
-0.064095	1.432793	0.058013	-0.204734	0.992084	0.030023	-0.191552	0.472551	0.065765	-0.14975	0.0572	0.12059500000000001	-0.08924299999999999	0.019835	0.185275	-0.10566199999999999	0.025657999999999997	-0.030892000000000003	0.061533000000000004	0.963292	0.036552	0.093888	0.48308	-0.046242	0.037839	0.19707	0.246981	-0.024493	0.21845100000000003	0.298966	0.04398	0.045801	0.165312
-0.064419	1.4337010000000001	0.058954	-0.20586500000000002	0.992344	0.032162	-0.192445	0.472738	0.07659099999999999	-0.149654	0.057322000000000005	0.132266	-0.08913099999999999	0.019844999999999998	0.196882	-0.105637	0.02563	-0.019298	0.060427999999999996	0.9650270000000001	0.037965	0.09375800000000001	0.48755	-0.054321	0.03779	0.19011199999999998	0.228456	-0.025205	0.207992	0.28120700000000004	0.046398	0.043719	0.138941
