cop_l_x	cop_l_y	cop_l_z	for_l_x	for_l_y	for_l_z	mom_l_x	mom_l_y	mom_l_z	cop_r_x	cop_r_y	cop_r_z	for_r_x	for_r_y	for_r_z	mom_r_x	mom_r_y	mom_r_z
-0.703997	0.0	-0.866282	4.830515	-7.6112910000000005	-3.664218	-6.593525	-0.607837	5.358329	0.031613	0.0	0.24629600000000001	-43.520905	678.599548	-67.464485	-167.136215	-6.366	21.452801
-1.7468439999999998	0.0	-2.1114040000000003	2.9114259999999996	-1.703625	-2.486238	-3.5970410000000004	-0.418462	2.975968	0.031755	0.0	0.256457	-43.822884	688.0924679999999	-75.118454	-176.466461	-6.725647	21.8505
0.195953	0.0	0.188769	3.0219650000000002	10.017131	-3.367411	-1.8909189999999998	-0.5522279999999999	1.9628860000000001	0.031794	0.0	0.266673	-43.943306	694.0007929999999	-83.159599	-185.07128899999998	-7.144722	22.064757999999998
0.040854	0.0	0.0055899999999999995	4.149903	30.891026	-5.319166	-0.17268	-0.775987	1.262033	0.031723	0.0	0.276752	-43.952442	695.096497	-91.36173199999999	-192.369522	-7.483196	22.050501
-0.007894	0.0	-0.049706	4.820081	61.569683	-6.262382	3.060361	-0.716517	-0.486034	0.031501999999999995	0.0	0.286869	-43.942265	690.59906	-99.408661	-198.111435	-7.691008	21.755375
-0.03768	0.0	-0.083071	4.708275	102.99339300000001	-4.736401	8.555719999999999	-0.25353600000000004	-3.880812	0.031101	0.0	0.29734099999999997	-43.885746000000005	679.54126	-107.332771	-202.055649	-7.756601	21.134382000000002
-0.057888999999999996	0.0	-0.107117	4.247699	153.415741	0.10996900000000001	16.433485	0.601208	-8.881147	0.030542000000000003	0.0	0.30777899999999997	-43.62252	661.100586	-114.730003	-203.472656	-7.685291	20.191195999999998
-0.07166499999999999	0.0	-0.125374	4.265789	209.641876	8.694937	26.283554	1.868327	-15.023999	0.029791	0.0	0.31801399999999996	-42.970646	634.2948	-121.06147800000001	-201.71452299999999	-7.515066	18.89637
-0.080513	0.0	-0.138533	5.416632	264.87530499999997	20.491207	36.693928	3.4518120000000003	-21.326006	0.028787	0.0	0.327708	-42.01162	600.0306400000001	-125.553917	-196.634857	-7.254111999999999	17.273107999999997
-0.08707000000000001	0.0	-0.149006	8.520686	324.97995	37.399471000000005	48.424068	5.430948	-28.295954	0.027191000000000003	0.0	0.338904	-40.93549	551.14563	-128.127731	-186.785706	-6.839821000000001	14.985930999999999
-0.090464	0.0	-0.15403499999999998	12.324387	366.8479	51.795704	56.507518999999995	6.834167	-33.186443	0.025602	0.0	0.347496	-40.41053	508.04348799999997	-127.751167	-176.543015	-6.474411	13.00718
-0.093408	0.0	-0.157065	18.665344	412.068115	69.419258	64.721649	8.266119	-38.490584999999996	0.023202	0.0	0.357428	-40.160488	451.833984	-123.971245	-161.49804699999999	-6.049322	10.483232000000001
-0.095704	0.0	-0.157645	27.251841	455.112305	87.347771	71.745964	9.524712	-43.556255	0.019881	0.0	0.367105	-40.12619	389.80239900000004	-116.05869299999999	-143.09845	-5.670641000000001	7.749661
-0.09762	0.0	-0.15593800000000002	37.669666	496.03262300000006	104.124329	77.350494	10.600507	-48.422939	0.015261000000000002	0.0	0.375774	-40.201313	325.76403799999997	-104.307152	-122.413521	-5.387867	4.9714
-0.099368	0.0	-0.151937	49.352058	535.41272	118.526131	81.348793	11.42796	-53.202915000000004	0.008688	0.0	0.382938	-40.452503	262.744843	-89.668465	-100.61499	-5.224671	2.282721
-0.100895	0.0	-0.146007	60.906963	571.2324219999999	128.887695	83.403862	11.864523	-57.63476899999999	-0.00040300000000000004	0.0	0.388204	-40.958553	206.6091	-74.52388	-80.206535	-5.13699	-0.083256
-0.102323	0.0	-0.137755	72.654076	606.347107	135.503006	83.527328	11.918713	-62.043167000000004	-0.014856999999999999	0.0	0.392462	-41.752068	154.34127800000002	-59.060871	-60.573063	-5.037146	-2.29298
-0.10355199999999999	0.0	-0.128056	83.381752	638.1862179999999	137.883072	81.723885	11.674576	-66.085464	-0.03787	0.0	0.395658	-42.711407	110.353249	-45.184872	-43.662167	-4.937101999999999	-4.179062999999999
-0.10456700000000001	0.0	-0.11733299999999999	93.00833100000001	667.131653	136.671478	78.276657	11.265919	-69.760002	-0.07864299999999999	0.0	0.39645	-43.804409	73.605568	-32.946022	-29.180895	-4.8931629999999995	-5.788596
-0.10527	0.0	-0.10646199999999999	100.822014	691.4590450000001	132.616516	73.61395300000001	10.805259	-72.789864	-0.157857	0.0	0.388506	-45.039371	44.996975	-22.907467	-17.481588000000002	-4.926148	-7.103108
-0.10564200000000001	0.0	-0.09589500000000001	106.41686200000001	710.0145259999999	126.69540400000001	68.086601	10.381206	-75.00700400000001	-0.335673	0.0	0.353918	-46.48489	24.253387	-15.285123	-8.58371	-5.009612000000001	-8.141207000000001
-0.105725	0.0	-0.085177	110.005173	722.956238	119.394196	61.57938000000001	9.999136	-76.43435699999999	-0.914185	0.0	0.210475	-48.193024	9.793332000000001	-9.782307000000001	-2.061256	-5.099944	-8.952914999999999
-0.105546	0.0	-0.074626	111.749619	729.66925	111.52606200000001	54.452526	9.655942999999999	-77.013641	-8.967539	0.0	-1.97672	-49.971226	1.064133	-6.4220489999999995	2.1034919999999997	-5.158733	-9.542652
-0.10513099999999999	0.0	-0.063997	112.092628	730.632202	103.378113	46.757927	9.371678999999999	-76.812393	2.81447	0.0	1.269442	-51.738823	-3.553613	-4.6980319999999995	4.511106	-5.202259	-10.001536999999999
-0.10450899999999999	0.0	-0.053228	111.30401599999999	726.097961	95.28405	38.649029	9.179016	-75.883614	2.036695	0.0	1.111734	-53.46674300000001	-5.087488	-4.127287	5.655932	-5.282419	-10.361661999999999
-0.103777	0.0	-0.043106	109.77755	717.238586	88.046494	30.917637	9.076222	-74.43276999999999	2.38783	0.0	1.342298	-55.019238	-4.4402029999999995	-4.2685319999999995	5.960075	-5.430549	-10.602447999999999
-0.10291800000000001	0.0	-0.032463	107.718773	703.919983	80.89016	22.851294	9.021399	-72.446175	4.389227	0.0	2.351243	-56.492229	-2.457296	-4.899287	5.777701	-5.631301000000001	-10.785633
-0.10204500000000001	0.0	-0.021682	105.61808799999999	687.600952	74.13861800000001	14.908615	9.007772000000001	-70.16655	-78.741043	0.0	-37.764010999999996	-57.698189	0.138654	-5.944816	5.2361260000000005	-5.793704	-10.91775
-0.10119299999999999	0.0	-0.010289	103.73259	668.746582	67.51438900000001	6.880617999999999	9.024507	-67.67246999999999	-3.639365	0.0	-1.4424709999999998	-58.636524	3.0187310000000003	-7.337942999999999	4.354430000000001	-5.901273000000001	-10.986264
-0.100427	0.0	0.001425	102.220016	648.617981	61.143119999999996	-0.9241530000000001	9.014757000000001	-65.138786	-1.890251	0.0	-0.561908	-59.30926899999999	5.819634	-8.845412	3.270102	-5.990897	-11.00057
-0.099775	0.0	0.013247	101.037643	628.081421	55.067253	-8.320236	8.949866	-62.666565000000006	-1.3258969999999999	0.0	-0.269717	-59.739693	8.293343	-10.254611	2.236852	-6.069083999999999	-10.996118
-0.099207	0.0	0.025263	100.085747	607.306824	49.199684000000005	-15.342545999999999	8.870051	-60.249081000000004	-1.049916	0.0	-0.133867	-59.965790000000005	10.446568	-11.470382	1.398448	-6.111806	-10.96802
-0.098726	0.0	0.037036	99.304367	587.465393	43.740429	-21.757151	8.796739	-57.998222	-0.891966	0.0	-0.067039	-60.041439000000004	12.234005999999999	-12.415394000000001	0.8201510000000001	-6.104578	-10.912317999999999
-0.098341	0.0	0.048408	98.59045400000001	569.309265	38.720028000000006	-27.559371999999996	8.685791	-55.986340000000006	-0.7985720000000001	0.0	-0.035408999999999996	-60.043926	13.601447	-13.131388000000001	0.48161400000000004	-6.056941999999999	-10.861739
-0.098044	0.0	0.059636	97.855011	552.799072	33.968166	-32.966763	8.489088	-54.198406000000006	-0.739395	0.0	-0.020377000000000003	-60.05015600000001	14.633409	-13.72083	0.298185	-5.978179	-10.819874
-0.09788	0.0	0.070684	97.079865	538.4385990000001	29.499063	-38.058945	8.213631	-52.70224399999999	-0.698152	0.0	-0.012997	-60.098845999999995	15.430774	-14.210559	0.20056	-5.898114	-10.773031
-0.09792200000000001	0.0	0.081377	96.282028	526.852722	25.376185999999997	-42.87376	7.882563	-51.590385	-0.670424	0.0	-0.011972	-60.209152	16.010310999999998	-14.563448000000001	0.191678	-5.871595	-10.733698
-0.098197	0.0	0.09204	95.45837399999999	517.787415	21.413957999999997	-47.657276	7.48879	-50.844997	-0.654008	0.0	-0.016552	-60.406985999999996	16.389554999999998	-14.790516	0.271275	-5.907086	-10.718907000000002
-0.098688	0.0	0.10243599999999999	94.70384200000001	511.37719699999997	17.671957	-52.383629	7.076867999999999	-50.466716999999996	-0.64661	0.0	-0.022859	-60.653057	16.592754	-14.919904999999998	0.379299	-5.95918	-10.729046
-0.099383	0.0	0.11313	94.07755300000001	507.21441699999997	13.975667999999999	-57.381268000000006	6.674355	-50.408436	-0.645305	0.0	-0.027166000000000003	-60.87631999999999	16.669773	-14.956926999999999	0.452854	-5.985995	-10.757095
-0.10015	0.0	0.12328	93.653755	505.36569199999997	10.586341000000001	-62.30135	6.306977	-50.612312	-0.6498229999999999	0.0	-0.026631000000000002	-61.008141	16.625113	-14.908282999999999	0.442747	-5.981077	-10.803372
-0.10093200000000001	0.0	0.13314700000000002	93.379547	505.46252400000003	7.337136	-67.300735	5.931962	-51.017196999999996	-0.659203	0.0	-0.022636	-61.068325	16.483894	-14.818427	0.373126	-5.961801	-10.866234
-0.10165199999999999	0.0	0.142518	93.175003	507.329742	4.261362999999999	-72.30358100000001	5.538698999999999	-51.571228000000005	-0.669883	0.0	-0.017776	-61.137814	16.316866	-14.735873000000002	0.290045	-5.938219999999999	-10.930397
-0.102243	0.0	0.151179	92.95365100000001	510.72604400000006	1.380358	-77.21086899999999	5.120430000000001	-52.218224	-0.678971	0.0	-0.013996999999999999	-61.307087	16.184573999999998	-14.717075	0.226537	-5.920143	-10.98885
-0.102703	0.0	0.159144	92.731316	515.586609	-1.407845	-82.052757	4.666265	-52.95249200000001	-0.687767	0.0	-0.015571999999999999	-61.552277000000004	16.072994	-14.823951000000001	0.250283	-5.906114	-11.054474
-0.103068	0.0	0.166107	92.644234	521.725159	-4.08625	-86.662399	4.221019999999999	-53.77316999999999	-0.6971649999999999	0.0	-0.024503999999999998	-61.73304399999999	15.963123999999999	-15.076904999999998	0.39115500000000003	-5.877605	-11.128927000000001
-0.103399	0.0	0.172301	92.789055	529.242493	-6.789725	-91.189072	3.8214930000000003	-54.723064	-0.704118	0.0	-0.038249	-61.80191800000001	15.897745	-15.428521	0.608073	-5.839153	-11.193892
-0.10376800000000001	0.0	0.178385	93.169632	538.7645259999999	-9.834416000000001	-96.10726899999999	3.426562	-55.906643	-0.706266	0.0	-0.054209	-61.85326800000001	15.922216	-15.83283	0.8631280000000001	-5.836256	-11.245324
-0.104189	0.0	0.18434	93.719185	549.8599849999999	-13.196952	-101.36125200000001	2.9951659999999998	-57.289618999999995	-0.701786	0.0	-0.066328	-62.009705000000004	16.074669	-16.234394	1.066196	-5.8992059999999995	-11.280978999999999
-0.10471099999999998	0.0	0.190972	94.549576	563.777588	-17.267244	-107.66586299999999	2.49005	-59.03364200000001	-0.688258	0.0	-0.069143	-62.313972	16.409622	-16.680052	1.134617	-6.013221	-11.294061
-0.10529300000000001	0.0	0.198012	95.777618	580.074768	-21.815563	-114.86181599999999	2.016892	-61.07809399999999	-0.670121	0.0	-0.06152899999999999	-62.624943	16.85112	-17.148403	1.036834	-6.118693	-11.292295
-0.105876	0.0	0.20521199999999998	97.453056	598.493591	-26.672157000000002	-122.81826799999999	1.644496	-63.366032	-0.65455	0.0	-0.049885000000000006	-62.810066000000006	17.269953	-17.59297	0.861504	-6.174101	-11.304043
-0.106397	0.0	0.212423	99.454712	619.164307	-31.78714	-131.52475	1.3800620000000001	-65.87710600000001	-0.642486	0.0	-0.039413	-62.935085	17.64856	-17.968393	0.6955859999999999	-6.204993	-11.338948
-0.106804	0.0	0.21937399999999999	101.466415	641.52594	-37.023410999999996	-140.73423799999998	1.1930370000000001	-68.517563	-0.629333	0.0	-0.032758999999999996	-63.170574	18.086267000000003	-18.219967	0.592496	-6.261998999999999	-11.382277
-0.10706199999999999	0.0	0.225886	103.20166800000001	664.309692	-42.271065	-150.05793799999998	1.029061	-71.122551	-0.605564	0.0	-0.03207	-63.530975	18.856497	-18.369646	0.604721	-6.367989	-11.418817
-0.107156	0.0	0.23205	104.50708	686.206787	-47.555111	-159.234177	0.858817	-73.531425	-0.5488350000000001	0.0	-0.042730000000000004	-63.737877000000005	20.797686	-18.811962	0.8886870000000001	-6.5256419999999995	-11.414506
-0.107097	0.0	0.238134	105.210098	706.1973879999999	-53.056976	-168.169449	0.66785	-75.631348	-0.441205	0.0	-0.069483	-63.281971	25.601097	-20.379148	1.7788490000000001	-6.716850999999999	-11.295328999999999
-0.106893	0.0	0.244153	105.078232	722.459351	-58.865517000000004	-176.390549	0.409028	-77.22554000000001	-0.314703	0.0	-0.101533	-61.666835999999996	34.948002	-23.326017	3.548389	-6.913664	-10.998244
-0.106517	0.0	0.25052199999999997	103.964867	733.70874	-65.174263	-183.810349	0.03828	-78.152275	-0.208967	0.0	-0.125857	-58.544514	50.190296000000004	-26.7428	6.3168239999999996	-7.2510259999999995	-10.488096
-0.105947	0.0	0.257523	101.820389	738.244385	-71.711708	-190.11454799999998	-0.402679	-78.215111	-0.136148	0.0	-0.140006	-53.910121999999994	71.62114	-29.136806	10.027358999999999	-7.914725	-9.751052
-0.105196	0.0	0.265285	98.68118299999999	735.199158	-78.477951	-195.037476	-0.952419	-77.33980600000001	-0.087659	0.0	-0.148595	-48.103802	99.45324699999999	-29.50127	14.778282	-8.765175	-8.717927
-0.10426600000000001	0.0	0.274095	94.454018	723.674561	-85.696968	-198.355804	-1.699991	-75.45461999999999	-0.053628999999999996	0.0	-0.15547	-41.615509	134.81268300000002	-27.152363	20.95932	-9.560308000000001	-7.229875
-0.103177	0.0	0.283706	89.26223	703.264221	-92.661064	-199.52036999999999	-2.5159689999999997	-72.56079100000001	-0.0299	0.0	-0.161411	-35.560005	175.891479	-21.570311	28.390764	-10.266567	-5.2591339999999995
-0.101857	0.0	0.294159	83.164551	673.067871	-98.911736	-197.98902900000002	-3.2955449999999997	-68.556427	-0.012569	0.0	-0.166705	-30.743365999999998	221.565475	-12.406442	36.936146	-10.901141	-2.784944
-0.100226	0.0	0.30542600000000003	76.416763	632.145081	-103.980774	-193.073654	-3.9611059999999996	-63.357268999999995	0.000616	0.0	-0.171501	-27.780214	269.953522	0.095221	46.297191999999995	-11.303594	0.166224
-0.09829600000000001	0.0	0.316739	69.90876	583.907837	-106.878098	-184.946594	-4.337159	-57.396069	0.010339	0.0	-0.17515999999999998	-27.024796000000002	314.988861	14.120848	55.173553000000005	-11.386258999999999	3.256533
-0.09562799999999999	0.0	0.3296	63.296890000000005	524.493225	-107.01298500000001	-172.873123	-4.41287	-50.156281	0.018472	0.0	-0.177357	-28.393985999999998	358.78118900000004	30.197836	63.63245799999999	-11.220935	6.627331
-0.092011	0.0	0.344017	56.966209	458.80096399999996	-103.64664499999999	-157.835556	-4.219739	-42.214649	0.02508	0.0	-0.177519	-31.800611	397.786896	46.565868	70.614861	-10.872183	9.976552
-0.086967	0.0	0.360979	50.64312	388.844574	-96.695755	-140.364716	-3.849439	-33.816704	0.03075	0.0	-0.175681	-37.049057	433.162079	62.562656000000004	76.098381	-10.419225	13.319757000000001
-0.079611	0.0	0.382178	44.165447	316.596069	-86.376389	-120.99601000000001	-3.3923400000000004	-25.204659	0.035757	0.0	-0.17193699999999998	-43.762603999999996	466.643524	77.772865	80.233177	-9.967955	16.685973999999998
-0.06916599999999999	0.0	0.40879299999999996	38.124519	249.43194599999998	-74.270721	-101.96615600000001	-2.898391	-17.252277	0.039843	0.0	-0.166739	-50.695839	497.47912599999995	90.774284	82.94941700000001	-9.62921	19.821293
-0.052223	0.0	0.448378	32.305714	184.668945	-60.737949	-82.80143000000001	-2.363983	-9.643874	0.043345	0.0	-0.15967699999999999	-57.537411	529.2658690000001	101.994934	84.511551	-9.35502	22.940889000000002
-0.024435	0.0	0.510264	27.197388	128.684067	-47.911559999999994	-65.662811	-1.93907	-3.144447	0.046017	0.0	-0.15124400000000002	-63.234894	560.536072	110.121323	84.77795400000001	-9.123342999999998	25.794397
0.026895	0.0	0.622546	22.711756	81.912979	-36.549479999999996	-50.994597999999996	-1.688941	2.203065	0.047927	0.0	-0.141798	-67.51507600000001	591.529541	115.246429	83.877998	-9.004842	28.350115000000002
0.158631	0.0	0.907314	18.592104	42.1255	-26.414955	-38.221066	-1.564592	6.6824	0.049254	0.0	-0.131135	-70.39296	623.755371	117.80239099999999	81.795914	-9.055107000000001	30.722604999999998
0.819071	0.0	2.3222150000000004	15.242320999999999	12.192393	-18.409349	-28.313361999999998	-1.499107	9.986436999999999	0.050025	0.0	-0.120429	-71.59691600000001	653.947754	117.80898300000001	78.754471	-9.210746	32.713840000000005
-1.2846540000000002	0.0	-2.173162	12.692085	-9.587682000000001	-12.289530000000001	-20.835581	-1.454732	12.316854	0.050384	0.0	-0.109726	-71.342827	681.372375	115.736572	74.764297	-9.412153	34.330284000000006
-0.565499	0.0	-0.6344350000000001	10.949505	-24.492815	-7.880211999999999	-15.53909	-1.4427459999999999	13.850674	0.050445	0.0	-0.098889	-69.932785	704.63501	111.957489	69.680763	-9.631232	35.545105
-0.439488	0.0	-0.366102	9.898177	-33.516171	-5.080087000000001	-12.270328999999998	-1.483355	14.729951999999999	0.050339	0.0	-0.088101	-67.931831	721.866394	106.90023000000001	63.596798	-9.80683	36.337790999999996
-0.395243	0.0	-0.275577	9.256422	-38.274384000000005	-3.5485589999999996	-10.547521000000001	-1.5997649999999999	15.127679999999998	0.050142	0.0	-0.076797	-65.788612	732.870911	100.573631	56.282481999999995	-9.906935	36.747749
-0.38285399999999997	0.0	-0.25440999999999997	8.930421	-39.601677	-3.048145	-10.075047999999999	-1.7674830000000001	15.161655999999999	0.049928	0.0	-0.066124	-63.996086	736.510681	93.99029499999999	48.70134	-9.958842	36.772564
-0.385898	0.0	-0.26557600000000003	8.859208	-38.854225	-3.116423	-10.318756	-1.928288	14.993751999999999	0.04974	0.0	-0.05519500000000001	-62.414253	733.834656	86.98092700000001	40.503906	-9.997463	36.501133
-0.400424	0.0	-0.298739	9.045657	-36.690578	-3.5437269999999996	-10.960917	-2.0186610000000003	14.691784	0.049623	0.0	-0.044018	-61.029552	725.40918	79.688385	31.931246	-9.964812	35.997196
-0.423054	0.0	-0.34571999999999997	9.375176	-33.878338	-4.179037999999999	-11.712417	-2.060375	14.332373	0.049586	0.0	-0.033303	-59.936068999999996	713.1719969999999	72.663338	23.751007	-9.851253999999999	35.363499
-0.45432100000000003	0.0	-0.40738	9.768267999999999	-30.710983000000002	-4.992538	-12.511047999999999	-2.1123439999999998	13.952639999999999	0.049606	0.0	-0.022144999999999998	-59.033455000000004	697.5624389999999	65.50999499999999	15.447648000000001	-9.725644	34.603283000000005
-0.492018	0.0	-0.47904300000000005	10.187717	-27.66828	-5.829353	-13.254309	-2.159328	13.613288	0.049671	0.0	-0.011254	-58.315674	680.809387	58.805122	7.661499000000001	-9.622747	33.816421999999996
-0.537229	0.0	-0.560812	10.69952	-24.778151	-6.653799	-13.895873000000002	-2.170218	13.311539000000002	0.049766000000000005	0.0	-0.000332	-57.63043199999999	663.467529	52.355872999999995	0.220572	-9.505807	33.018196
-0.586889	0.0	-0.6451180000000001	11.320307000000001	-22.278641	-7.388443	-14.372356	-2.159256	13.075094	0.049859	0.0	0.010154999999999999	-56.872852	646.932068	46.439346	-6.569845	-9.381436	32.255558
-0.639605	0.0	-0.730509	12.04658	-20.176947	-8.00561	-14.739448000000001	-2.144365	12.90528	0.04994	0.0	0.020716	-55.939751	631.003357	40.83374	-13.071763	-9.26575	31.512209000000002
-0.690393	0.0	-0.812941	12.798575	-18.52433	-8.489084	-15.059195	-2.107264	12.789067	0.050001	0.0	0.03123	-54.851303	616.319275	35.597927	-19.247457999999998	-9.119355	30.816637
-0.735608	0.0	-0.891566	13.530194	-17.277164000000003	-8.867072	-15.403726999999998	-2.045628	12.709211	0.050043000000000004	0.0	0.041789	-53.633998999999996	602.926697	30.574957	-25.195616	-8.883028999999999	30.172119
-0.770571	0.0	-0.9595809999999999	14.196144	-16.441204	-9.141386	-15.776667999999999	-1.993067	12.669107	0.050076999999999997	0.0	0.052257000000000005	-52.347153000000006	591.0627440000001	25.834255	-30.887278000000002	-8.603117	29.598389
-0.794783	0.0	-1.01508	14.767757000000001	-15.919796	-9.308223	-16.159866	-1.9573779999999998	12.652781	0.050131	0.0	0.062692	-51.057144	580.6087650000001	21.387970000000003	-36.399807	-8.343687	29.106262
-0.810411	0.0	-1.058033	15.212162	-15.590960999999998	-9.387082000000001	-16.495747	-1.912979	12.635079	0.050246	0.0	0.073009	-49.842499	571.473267	17.195786	-41.722778000000005	-8.089115	28.714284999999997
-0.818087	0.0	-1.079034	15.511066	-15.431381	-9.392064999999999	-16.650986	-1.842913	12.62421	0.050445	0.0	0.082786	-48.774414	563.834961	13.380164	-46.677710999999995	-7.8405119999999995	28.442804
-0.819109	0.0	-1.074331	15.714126	-15.419735999999999	-9.293455999999999	-16.565897	-1.734361	12.630445	0.050727	0.0	0.091942	-47.879917	557.651306	10.004161999999999	-51.271645	-7.641922	28.288021
-0.815833	0.0	-1.048314	15.874034	-15.499963000000001	-9.090182	-16.248821	-1.574691	12.645379	0.051088	0.0	0.100752	-47.191063	552.820923	6.976539999999999	-55.697586	-7.507713000000001	28.242252
-0.8097489999999999	0.0	-1.006697	16.033272	-15.648667999999999	-8.861784	-15.753463	-1.38947	12.671499	0.051497	0.0	0.109073	-46.734138	549.534363	4.258973	-59.939476	-7.412813000000001	28.299248
-0.8015180000000001	0.0	-0.957992	16.27034	-15.866384	-8.690499	-15.199867999999999	-1.207027	12.717194000000001	0.051946000000000006	0.0	0.117319	-46.419209	547.718384	1.623037	-64.257538	-7.3331029999999995	28.451588
-0.792474	0.0	-0.9159440000000001	16.582294	-16.119942	-8.617598	-14.764963	-1.058084	12.774632	0.052425	0.0	0.12547	-46.180817	547.52124	-0.966786	-68.69740300000001	-7.266630999999999	28.703865000000004
-0.783984	0.0	-0.8889299999999999	16.875505	-16.363660999999997	-8.621625	-14.546151	-0.9599799999999999	12.828847	0.05294	0.0	0.133358	-45.993484	549.0115969999999	-3.555587	-73.215347	-7.180796000000001	29.064907
-0.775994	0.0	-0.875743	17.069008	-16.588762	-8.636885000000001	-14.527498000000001	-0.9106799999999999	12.87278	0.053501	0.0	0.14131400000000002	-45.835125	552.2814940000001	-6.372694999999999	-78.04528	-7.0539559999999994	29.547808000000003
-0.768259	0.0	-0.872317	17.074368	-16.79505	-8.569763	-14.650602	-0.90969	12.902952	0.054067	0.0	0.149144	-45.695724	557.171021	-9.382629	-83.098923	-6.918378	30.124453999999997
-0.760552	0.0	-0.876452	16.846888	-16.976582	-8.38596	-14.879154000000002	-0.9550350000000001	12.91157	0.054666	0.0	0.15751700000000002	-45.556767	563.978943	-12.88488	-88.83622700000001	-6.7705850000000005	30.830246000000002
-0.754059	0.0	-0.8870899999999999	16.427656	-17.087387	-8.178332000000001	-15.158051	-1.042357	12.884898	0.055227	0.0	0.165901	-45.434822	572.11676	-16.762632	-94.91484100000001	-6.59761	31.596021999999998
-0.748077	0.0	-0.897982	15.877431	-17.149735999999997	-8.021839	-15.400147	-1.14899	12.829319	0.055742999999999994	0.0	0.174299	-45.359665	581.397522	-21.059389000000003	-101.337059	-6.4050519999999995	32.408676
-0.742117	0.0	-0.901948	15.229147	-17.181692	-7.907699000000001	-15.496998000000001	-1.234681	12.750829	0.056255999999999994	0.0	0.182922	-45.395728999999996	592.074646	-25.853279	-108.303284	-6.240811	33.307495
-0.7373109999999999	0.0	-0.8950450000000001	14.561817999999999	-17.160610000000002	-7.812186	-15.359517000000002	-1.272548	12.652714999999999	0.056754	0.0	0.191387	-45.602802000000004	603.742676	-30.890356	-115.54843899999999	-6.150085	34.264637
-0.73392	0.0	-0.87615	13.944196	-17.099188	-7.729292999999999	-14.981461	-1.281574	12.549437	0.057209	0.0	0.199673	-45.968632	616.163269	-36.108849	-123.031029	-6.114041	35.250271000000005
-0.732221	0.0	-0.850561	13.427285000000001	-17.005629000000003	-7.668317999999999	-14.464329000000001	-1.295137	12.451871	0.05761	0.0	0.20818000000000003	-46.440578	629.435974	-41.685328999999996	-131.03598	-6.11069	36.26186
-0.737313	0.0	-0.838241	13.066156	-16.741339	-7.589342	-14.033271	-1.343628	12.343612	0.057935	0.0	0.216815	-46.955868	642.740234	-47.472221000000005	-139.355759	-6.127864	37.237198
-0.750058	0.0	-0.8463930000000001	12.019813000000001	-15.255522000000001	-6.980669	-12.91217	-1.328976	11.44253	0.058179999999999996	0.0	0.225894	-47.531128	655.8349	-53.62505	-148.149017	-6.143175	38.156715000000005
-0.763388	0.0	-0.860743	9.300730999999999	-11.633807000000001	-5.366127	-10.013721	-1.09023	8.881103999999999	0.058320000000000004	0.0	0.23535100000000003	-48.126209	667.92865	-60.017414	-157.19783	-6.162594	38.953410999999996
-1.131875	0.0	-1.253541	6.379102	-5.346783	-3.9702919999999997	-6.70241	-0.773933	6.051888	0.058342	0.0	0.244799	-48.536674	678.015625	-66.33563199999999	-165.97738600000002	-6.203930000000001	39.556979999999996
0.629514	0.0	0.616784	4.900103	7.1575169999999995	-4.363944	-4.414644	-0.600352	4.5057540000000005	0.05826799999999999	0.0	0.254598	-48.563313	685.930237	-73.035202	-174.636612	-6.2096919999999995	39.968037
0.121235	0.0	0.07419500000000001	4.112438	30.362054999999998	-6.06819	-2.252724	-0.45026000000000005	3.680938	0.05809500000000001	0.0	0.26479	-48.157036	690.498596	-80.31884000000001	-182.83691399999998	-6.094279	40.114548
0.042413	0.0	-0.010915000000000001	2.850157	58.568817	-6.813503999999999	0.639273	-0.117211	2.484052	0.057857000000000006	0.0	0.27329200000000003	-47.607634999999995	690.491089	-86.38763399999999	-188.705475	-5.932931	39.950077
-0.000773	0.0	-0.059352999999999996	0.5332399999999999	100.594666	-5.276591000000001	5.970643	0.525998	-0.07771900000000001	0.057474000000000004	0.0	0.283038	-46.814816	685.196899	-93.124367	-193.93682900000002	-5.7199919999999995	39.380909
-0.025624	0.0	-0.090177	-2.038173	150.937027	-0.491429	13.611063	1.339435	-3.867626	0.056974000000000004	0.0	0.292538	-45.713264	673.502625	-99.531219	-197.025146	-5.454416999999999	38.371947999999996
-0.041325	0.0	-0.112515	-4.03295	206.50958300000002	7.978274000000001	23.235355	2.37731	-8.533945	0.056321	0.0	0.301667	-44.117611	654.333679	-105.289047	-197.39056399999998	-5.131632	36.852672999999996
-0.05148099999999999	0.0	-0.12903499999999998	-4.801985	263.204315	20.263697	33.962662	3.696163	-13.550031	0.05544400000000001	0.0	0.31053000000000003	-42.115128000000006	626.688843	-109.90594499999999	-194.605515	-4.76246	34.746143
-0.058170000000000006	0.0	-0.140811	-3.9162239999999997	317.606354	35.758148	44.722481	5.111669999999999	-18.475304	0.05425700000000001	0.0	0.319343	-40.101021	590.011841	-112.988297	-188.41597	-4.3737639999999995	32.012383
-0.062829	0.0	-0.148198	-0.966601	367.93161000000003	53.17220699999999	54.526752	6.316189	-23.116915	0.052686000000000004	0.0	0.32816799999999996	-38.434528	544.505615	-114.091728	-178.689499	-4.005399	28.688059000000003
-0.066344	0.0	-0.151318	4.484927	413.534332	70.942863	62.575210999999996	7.194423	-27.435548999999998	0.050672	0.0	0.336924	-37.135647	491.63439900000003	-112.63205	-165.64318799999998	-3.667988	24.91221
